,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
5267,34,0,-28,1,0,514,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5268,41,0,510,0,0,61,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5269,32,0,1153,0,0,340,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5270,31,0,-274,1,0,283,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5271,41,0,4505,1,0,108,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5272,44,0,35,1,0,184,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5273,62,0,2917,0,0,123,2,182,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5274,35,0,1511,1,0,226,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5275,40,0,56,0,0,77,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5276,24,0,691,1,0,93,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5277,56,0,313,0,0,24,16,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5278,45,0,2239,0,0,24,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5279,29,0,1579,0,0,190,1,92,5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,yes,yes,no,yes
5280,57,0,340,0,1,167,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5281,38,0,750,1,0,265,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5282,39,0,452,1,0,232,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
5283,56,0,-6,0,0,29,16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5284,28,0,45,1,0,345,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5285,38,0,20,0,0,147,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5286,58,0,1387,1,0,174,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
5287,31,0,1750,1,0,90,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5288,30,0,5561,1,0,511,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,yes,no
5289,50,0,414,1,0,707,1,302,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,yes,no
5290,32,0,75,0,0,104,3,256,9,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
5291,43,0,960,1,1,241,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5292,27,0,760,0,0,177,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,yes,no
5293,41,0,-306,1,0,500,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,yes,no,no,no
5294,50,0,256,1,0,316,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5295,46,0,0,1,1,390,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5296,29,0,1502,0,0,59,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5297,47,0,275,0,0,82,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5298,57,0,3250,0,0,162,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5299,46,0,2944,0,0,20,5,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5300,47,0,86,0,0,253,1,97,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,yes,yes,no,yes
5301,57,0,1227,0,0,232,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,no,no
5302,34,0,398,1,0,161,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5303,47,0,4101,1,0,105,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5304,43,0,328,0,1,192,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
5305,45,0,-61,0,0,90,5,172,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5306,58,0,0,1,1,304,2,229,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5307,36,0,521,0,1,135,2,152,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5308,52,0,395,1,0,391,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5309,27,0,28,0,0,68,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5310,60,0,631,0,0,429,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,yes,no,no,no
5311,52,0,5601,0,0,46,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5312,53,0,828,1,0,232,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5313,75,0,3324,0,0,149,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
5314,31,0,453,1,0,58,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
5315,42,0,167,0,0,119,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5316,30,0,-218,1,0,13,15,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5317,42,0,1455,1,0,279,2,269,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5318,36,0,1975,0,0,835,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,yes,yes,no
5319,55,0,400,0,0,137,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5320,33,0,956,1,1,120,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5321,43,0,0,0,0,570,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5322,39,0,25,1,0,315,1,210,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,yes,yes,no,yes
5323,56,0,1798,1,0,228,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5324,27,0,535,0,0,171,1,91,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,yes,yes,no,yes
5325,33,0,271,1,1,262,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5326,32,0,394,1,0,466,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
5327,52,0,779,1,0,30,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5328,33,0,44,0,1,529,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,yes,no,no,no
5329,30,0,1712,0,0,933,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,no,yes,no,no
5330,24,0,553,1,0,249,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
5331,30,0,79,1,0,317,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
5332,57,0,4442,0,0,97,6,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5333,31,0,13,0,0,318,1,166,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5334,60,0,295,0,0,126,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5335,49,0,3096,0,0,147,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
5336,53,0,9146,0,0,136,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5337,34,0,105,1,0,249,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5338,36,0,0,1,0,344,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5339,50,0,1477,1,0,283,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5340,27,0,2802,1,0,84,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5341,42,0,325,1,0,99,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5342,48,0,606,0,0,77,6,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5343,35,0,1120,0,0,4,1,771,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,no,yes,yes,yes
5344,36,0,110,1,1,94,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5345,28,0,4937,1,0,421,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
5346,46,0,110,1,1,243,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5347,52,0,0,1,0,17,28,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5348,51,0,421,1,0,216,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5349,52,0,555,1,0,314,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5350,49,0,403,1,0,241,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
5351,32,0,644,0,0,100,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5352,34,0,39,0,0,160,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5353,55,0,34,1,1,97,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5354,30,1,447,0,0,103,6,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5355,28,0,805,0,0,331,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
5356,43,0,515,1,0,182,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
5357,32,0,29,1,0,49,24,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5358,45,0,404,1,0,390,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5359,40,0,431,0,0,180,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
5360,61,0,4608,0,0,212,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,yes,no
5361,31,0,0,0,0,256,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5362,29,0,33,0,0,161,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
5363,52,0,196,1,1,99,2,99,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,no,no,yes,yes
5364,22,0,333,0,1,129,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5365,56,0,1137,0,0,99,3,102,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,no,no,yes,yes
5366,24,0,630,1,0,296,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5367,47,0,3346,1,1,284,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5368,32,0,0,1,0,223,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5369,50,0,1716,1,0,82,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5370,45,0,542,0,0,8,5,350,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5371,33,0,61,1,0,129,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5372,37,0,808,0,0,29,4,349,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5373,53,0,-286,1,0,126,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5374,24,0,1684,0,0,112,4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5375,55,0,511,1,0,108,1,94,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5376,60,0,4820,0,0,419,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5377,65,0,820,0,0,432,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
5378,55,0,3122,0,0,349,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,yes,no,no,no
5379,77,0,1047,0,0,108,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5380,45,0,40,1,0,68,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5381,43,0,479,1,0,168,1,254,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5382,31,0,334,1,0,449,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5383,35,1,793,0,1,163,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5384,39,0,123,0,0,110,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5385,59,0,374,0,0,272,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5386,50,0,2137,0,0,64,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5387,47,0,1855,0,0,129,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5388,36,0,412,1,1,127,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5389,40,0,2651,1,0,94,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5390,53,0,94,0,0,493,1,181,14,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,yes,yes,no,yes
5391,32,0,1246,1,0,509,1,85,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,yes,yes,yes,yes
5392,24,0,-346,1,0,164,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5393,59,1,-23,1,0,287,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
5394,35,0,11219,0,0,699,2,79,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,no,yes,yes,no
5395,50,0,-54,1,1,698,2,292,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,yes,no,no,no
5396,57,0,294,1,0,746,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5397,36,0,15,1,0,64,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5398,31,0,477,0,0,146,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5399,57,0,806,1,0,77,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5400,41,0,30,1,0,151,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
5401,33,0,1785,1,0,287,12,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5402,25,0,64,0,0,71,11,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5403,38,0,3834,1,0,363,2,327,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5404,42,0,0,1,0,72,1,154,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5405,43,0,592,1,0,260,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5406,35,0,-85,0,0,136,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5407,33,0,-403,1,0,217,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5408,45,0,3412,1,0,101,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5409,49,0,308,1,0,96,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5410,32,0,91,1,0,209,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5411,55,0,625,0,0,48,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5412,40,0,442,1,0,212,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5413,32,1,98,0,1,174,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5414,39,0,566,0,0,46,7,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5415,53,0,0,1,0,86,1,298,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5416,51,0,0,0,0,574,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,yes,no,yes,no
5417,82,0,278,0,0,223,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5418,34,0,869,0,0,89,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5419,34,0,28,0,1,245,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,no,no,no,no
5420,30,0,386,1,0,253,4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
5421,32,0,514,1,0,497,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5422,29,0,415,1,0,128,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5423,45,0,1063,1,0,41,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5424,54,0,-16,0,1,346,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5425,34,0,1183,1,0,575,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5426,27,0,165,1,0,1160,2,192,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,yes,no,no
5427,28,0,413,1,0,443,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5428,24,0,288,1,0,185,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5429,38,1,-1007,1,1,71,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5430,42,0,5076,1,0,99,1,251,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
5431,54,0,252,1,0,101,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5432,35,0,147,1,1,41,1,184,7,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5433,41,0,547,0,0,365,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5434,54,0,3967,0,1,90,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5435,37,0,2378,1,0,460,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5436,38,0,-41,1,0,68,10,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
5437,28,0,2925,1,0,81,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5438,20,0,-103,1,0,180,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5439,34,0,-33,1,1,961,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
5440,47,0,1095,0,1,357,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,no,no,yes,no
5441,36,0,1414,1,0,244,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
5442,38,0,0,1,1,125,2,304,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5443,46,0,68,1,1,87,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5444,35,0,1162,0,0,175,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
5445,39,0,522,1,0,225,7,350,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5446,28,0,519,1,1,311,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5447,53,0,1202,1,0,332,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
5448,42,0,2812,1,0,46,4,171,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5449,28,0,643,0,0,308,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,yes,no,no,no
5450,51,0,500,1,0,26,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5451,44,0,415,1,0,7,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
5452,29,0,15459,0,0,245,3,97,7,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,no,yes,yes,yes
5453,35,0,0,0,0,262,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5454,54,0,2883,1,1,12,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5455,38,0,259,0,0,63,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
5456,30,0,79,0,0,125,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
5457,31,0,-346,0,0,187,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5458,38,0,238,0,0,131,1,90,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,no,yes,yes,yes
5459,44,0,163,1,0,44,1,100,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,no,no,no,yes
5460,48,0,623,1,0,1425,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,yes,yes,yes,yes
5461,57,0,1179,0,0,189,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5462,27,0,1002,1,0,583,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5463,31,0,177,1,0,124,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
5464,47,0,3663,0,0,364,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,no,no
5465,33,0,0,1,1,275,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
5466,48,0,490,0,0,136,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5467,41,0,4320,1,0,245,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5468,32,0,99,1,0,166,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5469,48,0,54,1,0,293,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
5470,40,0,1231,1,1,184,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5471,33,0,0,0,0,277,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
5472,29,0,95,1,0,266,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
5473,44,0,646,1,0,183,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5474,38,0,156,1,0,544,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
5475,42,0,11115,0,0,328,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,yes,no,no,no
5476,33,0,2173,1,0,871,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5477,48,0,568,1,0,378,2,386,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,yes,yes,yes,yes
5478,42,0,3038,0,0,693,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
5479,44,0,97,1,0,95,14,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
5480,40,0,9374,1,0,7,8,185,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5481,47,0,1387,1,0,219,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5482,51,0,1679,0,0,417,1,365,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,yes,yes,yes,no
5483,52,0,1007,1,0,248,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
5484,48,0,127,0,1,524,5,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5485,40,0,253,1,0,377,4,280,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
5486,41,0,994,0,0,117,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
5487,46,0,524,1,0,15,7,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5488,48,0,0,0,0,76,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
5489,56,1,101,0,1,330,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
5490,59,0,1574,0,0,181,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
5491,45,0,547,0,0,577,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,yes,no
